,mcap,EP,FCP,ShYield,ROA,ROE,GPA,AssetGrowth,Accruals_est,Accruals_dolt,Accruals,ret_1y,vol_1y,dd_1y,ret_2y,vol_2y,dd_2y,ret_5y,vol_5y,dd_5y,downside_dev,beta_spy,max_dd_monthly,EP_z,FCP_z,ShYield_z,GPA_z,AssetGrowth_z,Accruals_z,Score
CLX,,0.05973978409806003,,,0.1462952092834244,,0.5803043301575834,-0.033037732568249004,,-0.038925,-0.038925,-0.3226251343366584,0.14946035700145813,-0.3027724269977988,-0.18359074932376795,0.2268559044214423,-0.3226251343366583,-0.37027972751383886,0.24549211853233655,-0.393016849924528,0.19797787970715436,0.38595177117405766,-0.45681745225736425,0.5007624917101944,,,1.7300307947274307,-0.691683396890877,-0.9404431419672804,3.862919825295782
BMY,,0.054106909500908795,,,0.05409024682893383,,0.3592089475488516,0.0003169706062591129,,-0.06425,-0.06425,-0.1842700458346026,0.22942789568546423,-0.2727195096260919,0.027746391581314978,0.26880369058954423,-0.27271950962609204,-0.1040348509331197,0.22865966998543016,-0.4575346551546733,0.2557505122379007,0.4883033141281816,-0.4575346551546736,0.35117119283082965,,,0.49496015506532115,-0.48568910200953735,-2.430180374545631,3.7620008244513192
NFLX,,0.02176185652429661,,,0.19418101393557843,,0.383089007978161,0.08148389082890765,,-0.1762999999999999,-0.084981,0.24050244003662913,0.3176771854235442,-0.1785039825789122,1.321011800297585,0.3090326008663302,-0.1785039825789121,1.2418788230153397,0.4273904420017422,-0.7466790344401111,0.39635021864209197,1.3152355107607392,-0.7466790344401111,-0.50781091366597,,,0.6283576107769638,0.01558720710578143,-3.6496766260197386,3.754636116024951
IDXX,,0.01636373690769562,,,0.2989397280640112,,0.7536180236827125,-0.024619699683765137,,-0.03965,-0.03965,0.7141434556998372,0.2946198979221238,-0.039257792591330776,0.5519728458941602,0.32757503457312803,-0.2925959577139239,0.5682675717209069,0.3540432742312369,-0.5198444081677889,0.2905951919830885,1.2681610658265732,-0.5198444081677885,-0.6511678641938425,,,2.6981860397561896,-0.6396947241314542,-0.9830910982799872,3.669803997973789
BBY,,0.04452895178460173,,,0.050865464768473874,,0.6131315277618868,-0.023745519713261647,,-0.0395,-0.0395,-0.047857824932552084,0.2759136418732204,-0.2570154480133925,0.2625821432534148,0.3028711781467622,-0.34638526178608586,-0.07948240409635565,0.3191836074040103,-0.46066420435523325,0.2952039715473959,1.4701716589531668,-0.46066420435523303,0.09681098816399389,,,1.91340824687084,-0.6342959026914576,-0.9742673831808065,3.6187825209070983
APP,,0.011864460129408354,,,0.3522235906378823,,0.7480861753453019,0.13094894245451058,,-0.05745,-0.05745,0.8771789596093174,0.7790993890203962,-0.28307041898812835,15.866062496507684,0.9178777532975844,-0.28307041898812846,9.897087277001145,0.8354151315978996,-0.8928244301987666,0.5713531265711235,2.5013003154254148,-0.8928244301987666,-0.7706543973437453,,,2.6672843384904947,0.3210769120380876,-2.0301719567161034,3.6057249858247653
TGT,,0.09382176365578242,,,0.06821339260905807,,0.5097770213948319,0.033145816590767034,,-0.0303249999999999,-0.0303249999999999,-0.2873107363941334,0.2140659298096338,-0.32933472290436305,-0.27439367262665215,0.24562925302947358,-0.46653596058308644,-0.4220410213978981,0.31142964651042093,-0.6127733349757116,0.2892917911088691,1.054837253537462,-0.6127733349757118,1.4058718639298586,,,1.3360550937449787,-0.28294243252290247,-0.434550142947578,3.459419533145318
ADBE,,0.04744125386579048,,,0.23775267843411993,,0.7061497189139313,-0.036071069393228294,,-0.025025,-0.025025,-0.34589962589599865,0.22371585357896137,-0.24109470455363047,-0.4476849874355546,0.29107825569292517,-0.4537376004128948,-0.2946893214627282,0.35152004407971255,-0.5891617194338095,0.2843745603410551,1.2418623152133537,-0.5891617194338095,0.17415250243708455,,,2.4330212550252255,-0.7104168893500983,-0.12277887610986381,3.440369522922272
CHTR,,0.1264170302939511,,,0.03498057926616539,,0.22270215671485577,0.020038893487023167,,-0.03725,-0.03725,-0.4402599786760565,0.40552871371081944,-0.45647122556880515,-0.4446804932478913,0.4392795367204284,-0.45647122556880526,-0.6591972265274093,0.3874364143330647,-0.7279161410437858,0.3691789741547006,1.0346344138218713,-0.7279161410437858,2.271498852357551,,,-0.2675864322233207,-0.36388907949780763,-0.8419116566930952,3.209713156325133
LOW,,0.0517314548954947,,,0.15254322113539934,,0.6223621066445718,0.03738816931499533,,-0.03185,-0.03185,-0.11771880631055243,0.22374043958504244,-0.1422826267939602,0.23188087526232426,0.2459966167686993,-0.17771401866382375,0.6580214525252424,0.24042008865994408,-0.319270117146498,0.23131636470014696,1.16851553843401,-0.319270117146498,0.28808664625978114,,,1.9649715894905473,-0.25674221561516425,-0.5242579131225883,3.034058364488081
