,sector,mcap,EP,FCP,EP_sn,FCP_sn,EP_use,FCP_use,ShYield,GPA,AssetGrowth,Accruals,EP_z,FCP_z,ShYield_z,GPA_z,Accruals_z,AssetGrowth_z,Value,Quality,Stability,Score2,beta_spy,downside_dev,max_dd_monthly,ret_5y,vol_5y,dd_5y
CTSH,Technology,,0.06721311755625896,,0.025675799288280565,,0.025675799288280565,,,0.3489615130636299,0.0852529601722282,-0.01015,1.8008964521226603,,,0.18330960823378878,1.0709223829931611,-0.38567775180840363,1.8008964521226603,-0.8876127747593723,0.38567775180840363,0.4424490213069959,1.0559800397875974,0.2600853249141234,-0.41977879129867646,0.007874672501422486,0.22947981652502253,-0.354427036732081
CTVA,Basic Materials,,0.0321122361808358,,-0.009425082087142593,,-0.009425082087142593,,,0.18826636257239746,0.0071146054408643645,-0.0209,0.18716403375162835,,,0.4767474443241737,1.1121724460625635,-0.5352156607430767,0.18716403375162835,-0.6354250017383898,0.5352156607430767,-0.07226125504608925,0.7827524787415294,0.23349431950978058,-0.318992204694289,0.7645943210338251,0.2472071862004598,-0.3189922046942889
CVS,Healthcare,,0.04532219390832578,,0.0037848756403473863,,0.0037848756403473863,,,0.20968055160508842,0.023217588650235068,-0.01085,0.3932095172039231,,,-0.9927823320280049,0.8946162117340051,-0.5112349420985721,0.3932095172039231,-1.88739854376201,0.5112349420985721,-0.4954286222035203,0.64328508155549,0.2630227806115102,-0.5389618788527744,0.3701217409348039,0.3014391120601313,-0.5389618788527745
CVX,Energy,,0.04599406401427014,,0.004456745746291749,,0.004456745746291749,,,0.2111263871829523,-0.03769125704025414,-0.050525,-0.5386380477124771,,,0.7660385949112203,-0.5156899580605334,-0.9970291508649634,-0.5386380477124771,1.2817285529717537,0.9970291508649634,0.4966420322767033,1.0217579263842214,0.24838025286702647,-0.4066413401614062,1.174893544781623,0.27125829819956404,-0.1866818952170558
D,Utilities,,0.022897043814132184,,-0.01864027445384621,,-0.01864027445384621,,,0.07295446260661322,0.06994831552426382,-0.0242,-1.5387284580906384,,,-1.0523923519247067,0.4330556853035862,0.15432953774778554,-1.5387284580906384,-1.4854480372282928,-0.15432953774778554,-1.2405365056771296,0.502791060985972,0.19921501731533334,-0.4928801097565835,-0.0258344598543635,0.21757534916915203,-0.4928801097565837
DAL,Industrials,,0.11188809269463294,,0.07035077442665455,,0.07035077442665455,,,0.2172039011084029,0.04252829235208851,-0.01165,2.768295300088541,,,-0.4920716517329923,0.8309680966066508,-0.12887271403379552,2.768295300088541,-1.3230397483396432,0.12887271403379552,0.603876763506318,1.3992946595645983,0.3728515286479401,-0.5850370648018556,0.5036984458509663,0.3995562742598859,-0.41880692713837964
DASH,Consumer Cyclical,,0.008908032018736847,,-0.032629286249241544,,-0.032629286249241544,,,0.4278628423549709,0.4319506631747909,-0.0366999999999999,-1.6191115344524345,,,0.3032739746857267,-1.3191170100933167,1.7717916417554411,-1.6191115344524345,1.6223909847790434,-1.7717916417554411,-0.3530465482204447,1.7212980554490813,0.4525769184874619,-0.7886688043392506,0.4312434154717606,0.4938112775244033,-0.7886688043392506
DAY,Technology,,0.005267008164401121,,-0.03627031010357727,,-0.03627031010357727,,,0.10226398708077072,-0.06028012071500426,-0.0165,-1.4968430328528664,,,-1.7171098610317204,0.47837747472694814,-1.3566394481777315,-1.4968430328528664,-2.1954873357586684,1.3566394481777315,-1.2056042578090675,1.2817817373237317,0.3585756297975529,-0.6241117618279068,-0.2911221761863182,0.34741558544774165,-0.6241117618279066
DD,Basic Materials,,-0.011809045452502148,,-0.053346363720480544,,-0.053346363720480544,,,0.12768946445985666,0.00016414521379914097,-0.0295,-1.0639385312242862,,,-0.47046241710075465,-0.06560361425933507,-0.6809489853880654,-1.0639385312242862,-0.40485880284141956,0.6809489853880654,-0.4513291365486692,1.3370527104767147,0.3053863569429714,-0.6671504361453509,0.6422376158859926,0.2966533448436587,-0.39043872224907483
DDOG,Technology,,0.0018824513159348786,,-0.03965486695204352,,-0.03965486695204352,,,0.4333588648715847,0.31956007525171726,0.012568500000000002,-1.6444587456446749,,,0.8871957798305876,2.437123293192938,1.2593560238442754,-1.6444587456446749,-1.5499275133623505,-1.2593560238442754,-1.5296257083716653,1.2120128696969812,0.3721703297974534,-0.6220763935680808,0.9332795090285548,0.4566338505297189,-0.6220763935680808
DE,Industrials,,0.040937171915165056,,-0.0006001463528133369,,-0.0006001463528133369,,,0.15416467440332204,-0.0002225498650791443,-0.0132749999999999,0.08419056643068346,,,-1.1352649595301738,0.6540315463553892,-0.6931034451537881,0.08419056643068346,-1.789296505885563,0.6931034451537881,-0.5434216867511942,0.986620659976041,0.21675918815685827,-0.27654025807526794,0.9074906050580303,0.2793464005128887,-0.27654025807526805
DECK,Consumer Cyclical,,0.07961355347018977,,0.03807623520221137,,0.03807623520221137,,,0.7997743299964826,0.16122706935021547,-0.0070999999999999,1.4369554880259807,,,2.2480256103943907,1.618451252199534,0.3351824258708399,1.4369554880259807,0.6295743581948567,-0.3351824258708399,0.7595754533141671,0.9663832228372873,0.30404234067553537,-0.5987000764705095,0.9270983629091873,0.37742860352261737,-0.5987000764705097
DELL,Technology,,0.04744376376814503,,0.0059064455001666336,,0.0059064455001666336,,,0.25483357118747446,0.0784766650138474,-0.008275,0.8667906290267374,,,-0.6225346423124661,1.2314294637002834,-0.43477695175075304,0.8667906290267374,-1.8539641060127496,0.43477695175075304,-0.3079140004442544,0.9677773524549647,0.3100404445352381,-0.413291919338318,3.573852752397565,0.32489531602904037,-0.3896128068072954
DG,Consumer Defensive,,0.05442451051767616,,0.012887192249697768,,0.012887192249697768,,,0.4011317381105694,-0.005049826702372385,-0.025125,0.3991418144710863,,,0.6682986639752053,-0.3645135588374355,-0.19541152882493878,0.3991418144710863,1.0328122228126408,0.19541152882493878,0.6118639206784786,0.39430195809086493,0.28266778588237657,-0.7103006317453894,-0.5104595933246155,0.31414803083724774,-0.7103006317453895
DGX,Healthcare,,0.04629526462395543,,0.0047579463559770385,,0.0047579463559770385,,,0.2171400006248633,0.15042143937756647,-0.022375,0.4359026363726186,,,-0.9366199206694924,-0.042633580998090045,1.198484717046291,0.4359026363726186,-0.8939863396714024,-1.198484717046291,-0.42293042472877174,0.8583530140498196,0.2546084276679683,-0.28076267070496785,0.5971696656872605,0.2334349287916935,-0.28076267070496785
DHI,Consumer Cyclical,,0.08599847781014615,,0.044461159542167755,,0.044461159542167755,,,0.23946113633650074,0.03540399528895009,0.005025,1.6602517610320633,,,-0.9805338163743457,2.3382676687040336,-0.4497093807076576,1.6602517610320633,-3.3188014850783794,0.4497093807076576,-0.5734780134769951,1.5629098930539262,0.327305968894393,-0.42401234746739713,1.0418873655347891,0.3604736248417572,-0.3861077724951778
DHR,Healthcare,,0.023149471008301115,,-0.01838784725967728,,-0.01838784725967728,,,0.17968409466498167,0.03901724906116733,-0.01355,-0.5885611091198472,,,-1.2105364610319111,0.6842557490337362,-0.2935675324069066,-0.5885611091198472,-1.8947922100656474,0.2935675324069066,-0.9346278211928166,0.8828652466835519,0.18525931317533545,-0.3396677343548612,0.07701840930123227,0.23218392135271712,-0.339667734354861
DIS,Communication Services,,0.05770272822165728,,0.016165409953678885,,0.016165409953678885,,,0.18101844191877411,-0.005865339886333758,-0.02255,0.34353456595988924,,,-1.1743376881804475,0.5905556557494048,-0.592132978430933,0.34353456595988924,-1.7648933439298524,0.592132978430933,-0.45011691550179866,1.3271156518057032,0.23994966204299104,-0.5712547388230164,-0.23933439814927882,0.3421388349479874,-0.5712547388230165
DLR,Real Estate,,0.0249573254178159,,-0.016579992850162494,,-0.016579992850162494,,,0.06903253748168864,0.1171400395666895,-0.030125,0.04555419696907411,,,-1.0396282789404372,-0.06550617703676767,1.3227997144274255,0.04555419696907411,-0.9741221019036695,-1.3227997144274255,-0.6359871048593233,0.5871920807735173,0.21244397170336227,-0.4228212497824071,0.5000030986480184,0.2545329151016003,-0.4228212497824073
DLTR,Consumer Defensive,,-0.06465267186266963,,-0.10618999013064802,,-0.10618999013064802,,,0.26861671434526,-0.24556952742613594,-0.0351999999999999,-2.5242314002391337,,,-0.4777011464469092,-1.222011154901288,-2.724330655793488,-2.5242314002391337,0.7443100084543788,2.724330655793488,-0.16710242555520427,0.7593679975175688,0.31848784820401516,-0.6090953123424099,-0.032039546580409306,0.34537144128983316,-0.6090953123424098
DOC,Real Estate,,0.014029180936103612,,-0.02750813733187478,,-0.02750813733187478,,,0.08494443327312387,-0.018307549346105505,-0.024875,-0.5664830553537616,,,-0.6717221248780828,0.4906770344717075,-1.1537757708005778,-0.5664830553537616,-1.1623991593497904,1.1537757708005778,-0.4607977317213052,0.9033211154228081,0.2521016855768543,-0.5358475647253886,-0.20642335205944662,0.26429024518877836,-0.5358475647253886
DOV,Industrials,,0.09016802437141586,,0.04863070610343746,,0.04863070610343746,,,0.24467870696833594,0.16556533259651285,-0.0223249999999999,2.426740042917742,,,-0.1920403375423717,-0.38330465170079714,1.4108874242275462,2.426740042917742,0.19126431415842543,-1.4108874242275462,0.7650242579849578,1.3179688629484483,0.24153655799069423,-0.3509656801494063,0.5714852082867248,0.2429585849094795,-0.3509656801494061
DOW,Basic Materials,,-0.06280843169570047,,-0.10434574996367886,,-0.10434574996367886,,,0.05590267205852713,0.007945186754604792,-0.02825,-2.1098700224681126,,,-1.468599509093555,0.11360500283041171,-0.5176093604506128,-2.1098700224681126,-1.5822045119239667,0.5176093604506128,-1.3733079416667093,1.1991569879383046,0.31809128364205874,-0.6031830165952118,-0.4561198489322642,0.2629794399795276,-0.6031830165952119
DPZ,Consumer Cyclical,,0.043688137695600655,,0.0021508194276222622,,0.0021508194276222622,,,0.9194153815402877,-0.02409097815416545,-0.034675,-0.15032523491081695,,,2.5459680626546426,-1.1354873833895047,-0.8062390215306658,-0.15032523491081695,3.681455446044147,0.8062390215306658,1.5736998887594653,0.7629693168318834,0.28583345328424575,-0.4781290265086464,0.11094205491389442,0.3221171753760612,-0.4781290265086464
DRI,Consumer Cyclical,,0.05228574709452292,,0.010748428826544525,,0.010748428826544525,,,0.21442608776699645,0.12364933292237242,-0.024325,0.25943781444972036,,,-1.1343389222961955,-0.0669293130887055,0.1006981913468758,0.25943781444972036,-1.06740960920749,-0.1006981913468758,-0.34332835617248303,1.0468632944726366,0.2833606417041208,-0.5449866679024162,0.9309527051993212,0.2057884809102988,-0.23689254286145578
DTE,Utilities,,0.050822669104204764,,0.00928535083622637,,0.00928535083622637,,,0.08953163185608828,0.05097153374746397,-0.02345,0.3354135810941047,,,-0.3936220623801734,0.545134737480749,-0.5277001485813191,0.3354135810941047,-0.9387567998609224,0.5277001485813191,-0.1357972577904633,0.5211252656985682,0.16881730817205695,-0.27579402027874644,0.5053864477815366,0.17278819916797725,-0.23767193078416082
DUK,Utilities,,0.04924793643578093,,0.007710618167802538,,0.007710618167802538,,,0.0857718799943247,0.04481894533939144,-0.026875,0.22156017778855674,,,-0.5491229920757219,0.025382945305935076,-0.7405938889847974,0.22156017778855674,-0.574505937381657,0.7405938889847974,0.006940473959719362,0.35806746272816214,0.1689941549341048,-0.17448677160636106,0.6094910972554464,0.16947387725567548,-0.17448677160636106
DVA,Healthcare,,0.08214083433956547,,0.040603516071587076,,0.040603516071587076,,,0.24684845647669623,0.027451999850577707,-0.0242,1.7760959243376782,,,-0.7059970069658527,-0.1952140643484842,-0.45333942556879214,1.7760959243376782,-0.5107829426173685,0.45333942556879214,0.5967930778018824,1.1468734755576087,0.3068232806547858,-0.44361868708914654,0.1259900242105667,0.3375138145520256,-0.44169152136667966
DVN,Energy,,0.11188809269463294,,0.07035077442665455,,0.07035077442665455,,,0.1551312261314699,0.24751609569986488,-0.084525,2.0624962647813514,,,-0.10570622274397658,-2.178321579663028,0.34869348831292807,2.0624962647813514,2.0726153569190515,-0.34869348831292807,1.5843059510175759,2.086909805463173,0.5119453259325067,-0.8510424084918894,2.123333031933611,0.3972671109767777,-0.5576805423102582
DXCM,Healthcare,,0.026000000000000002,,-0.01553731826797839,,-0.01553731826797839,,,0.3755842032916001,0.0776267796211319,-0.0684,-0.46500988752362893,,,0.3598699109438619,-2.5845215142774602,0.24684849494207825,-0.46500988752362893,2.944391425221322,-0.24684849494207825,0.9423829160906616,1.1828531496682262,0.4074637587313207,-0.6469889888746803,-0.31181179604466613,0.48652726307331656,-0.6469889888746803
EA,Communication Services,,0.019940178854909316,,-0.021597139413069077,,-0.021597139413069077,,,0.4670904568247325,-0.07939880390305319,-0.026125,-1.0192348246624068,,,1.2285309531698017,0.36376479689625785,-1.4232043430862138,-1.0192348246624068,0.8647661562735438,1.4232043430862138,0.22285340126169756,0.827485522311936,0.26070693196111633,-0.440433926650159,0.6134899884074132,0.2553791803905698,-0.24903766001291694
EBAY,Consumer Cyclical,,0.0542959407434599,,0.012758622475481506,,0.012758622475481506,,,0.395091541439727,-0.11860830307194033,-0.0103,0.35441217629982197,,,0.07431197909391199,1.355924301563236,-1.3224738453058456,0.35441217629982197,-1.281612322469324,1.3224738453058456,-0.10638528940663167,1.299688218300721,0.26284286272860646,-0.5125098803255945,0.8069403746727104,0.3184936528551055,-0.5125098803255945
ECL,Basic Materials,,0.025572950748182863,,-0.01596436751979553,,-0.01596436751979553,,,0.3051181232738504,0.10596501691377237,-0.0384,-0.006093286888407209,,,1.9485495484741409,-1.2591472936619983,1.4796879980127648,-0.006093286888407209,3.207696842136139,-1.4796879980127648,0.9847038224965396,1.000162574541856,0.1923369922103506,-0.3782076185288169,0.21696960522396025,0.21125669705789132,-0.3782076185288169
ED,Utilities,,0.05592773231572963,,0.014390414047751238,,0.014390414047751238,,,0.12260171500254087,0.05272379269729093,-0.01695,0.6962524641944011,,,0.97065739133899,1.4247993198242626,-0.4659429681014845,0.6962524641944011,-0.4541419284852726,0.4659429681014845,0.1900328079039483,0.24724309009001028,0.17807928575186824,-0.26628306578769767,0.5330316390761918,0.19154893447358912,-0.1356978774193246
EFX,Industrials,,0.02543475164095016,,-0.016102566627028234,,-0.016102566627028234,,,0.2722594012916594,-0.019288529743340766,-0.03715,-0.920348718750458,,,0.11306958352768849,-1.8166661414568779,-0.9313487661393931,-0.920348718750458,1.9297357249845664,0.9313487661393931,0.590024555721522,1.4307179164215365,0.32170819482232393,-0.41753686133367907,0.28610353759777074,0.3575287786592416,-0.41753686133367895
EG,Financial Services,,-0.01894891679164771,,-0.0604862350596261,,-0.0604862350596261,,,,0.1514269406392694,-0.019725,-2.6570048813715426,,,,-0.5642613986962409,0.8224758094253566,-2.6570048813715426,,-0.8224758094253566,-1.2272971144336884,0.48358773906220254,0.2247349405531059,-0.3704643321907517,0.590182638889718,0.23006908682594607,-0.2094160288581577
EIX,Utilities,,0.11188809269463294,,0.07035077442665455,,0.07035077442665455,,,0.0832659590690555,0.04710085123440779,-0.0296,2.763616123953843,,,-0.6511510263643103,-0.39077869984788194,-0.6624259404916353,2.763616123953843,-0.2603723265164284,0.6624259404916353,1.133782707073293,0.6771933662649463,0.3265950800303664,-0.3965664173042166,0.17151933019030863,0.2697517783930083,-0.3965664173042165
EL,Consumer Defensive,,-0.0358974358974359,,-0.07743475416541429,,-0.07743475416541429,,,0.524247109022324,-0.08234534299026618,-0.033675,-2.1453934757865616,,,1.5816174831461038,-1.1022800265874628,-1.4599636788559782,-2.1453934757865616,2.6838975097335664,1.4599636788559782,0.5073943493499976,1.0178718638939217,0.3359555260617679,-0.8293544675457034,-0.6171265315513963,0.37890519037744147,-0.8293544675457032
ELV,Healthcare,,0.07719176818625538,,0.03565444991827699,,0.03565444991827699,,,,0.0792119517116862,-0.002525,1.6260334346866794,,,,1.4788964190027503,0.26893322441649803,1.6260334346866794,,-0.26893322441649803,0.5966267289913721,0.7602343124206206,0.26117799482589676,-0.4836496187605025,0.0893031691740922,0.27325196296309834,-0.4836496187605027
