,mcap,EP,FCP,ShYield,ROA,ROE,GPA,AssetGrowth,Accruals_est,Accruals_dolt,Accruals,ret_1y,vol_1y,dd_1y,ret_2y,vol_2y,dd_2y,ret_5y,vol_5y,dd_5y,downside_dev,beta_spy,max_dd_monthly,EP_z,FCP_z,ShYield_z,GPA_z,AssetGrowth_z,Accruals_z,Score
DXCM,,,,,0.08492774083293086,,0.3755842032916001,0.0776267796211319,,-0.0684,-0.0684,-0.22515704628261446,0.400735182126575,-0.3411791398529187,-0.4768871012705066,0.44738907304890135,-0.5802451153446763,-0.24386884772656015,0.48602143730764774,-0.6263217909338589,0.4101000405368216,1.1763275798787352,-0.626321790933859,,,,0.5864346912867225,-0.008233808460380791,-2.6743031589562984,3.2689716587034017
ADBE,,,,,0.23775267843411993,,0.7061497189139313,-0.036071069393228294,,-0.025025,-0.025025,-0.34589962589599865,0.22371585357896137,-0.24109470455363047,-0.4476849874355546,0.29107825569292517,-0.4537376004128948,-0.2946893214627282,0.35152004407971255,-0.5891617194338095,0.2843745603410551,1.2418622822830452,-0.5891617194338095,,,,2.4330212550252255,-0.7104168893500983,-0.12277887610986381,3.2662170204851875
CI,,,,,0.03259346344520963,,0.9194153815402877,-0.02441362273715631,,-0.00575,-0.00575,-0.2197655059505531,0.3760035576301967,-0.27412165599547766,0.019585653690193938,0.3196323784392271,-0.30892080073380757,0.3441373439026023,0.2903989694333401,-0.3089208007338071,0.26849528946103746,0.5650473112363631,-0.33720053088571855,,,,3.6243539515746965,-0.6384220197968994,1.011068514134863,3.251707457236733
COIN,,,,,0.03194103587023243,,0.05776910070200213,-0.24556952742613594,,-0.062925,-0.062925,0.11553004662533506,0.7141144057432568,-0.4088147335811012,1.6492945012326188,0.898312358795406,-0.4185348121891448,0.11013303711201483,0.9093850636021958,-0.8892054414190453,0.7253497040963212,3.6627095802508305,-0.8892054414190453,,,,-1.1889262294985654,-2.0042520320414305,-2.3522375578362005,3.1675633603790656
EL,,,,,-0.05605095541401274,,0.524247109022324,-0.08234534299026618,,-0.033675,-0.033675,0.31087308748442566,0.3794634946930445,-0.2778498818618953,-0.24317051095073106,0.42746953913817787,-0.6022498260491156,-0.5931287913867216,0.37723101620920724,-0.8293544525916906,0.3333953168468909,1.0105705166487802,-0.8293544525916907,,,,1.416887086576237,-0.9962007654918347,-0.6316131134959537,3.0447009655640254
JBHT,,,,,0.06686386584202873,,0.2492256909885723,-0.020763841689757933,,-0.064175,-0.064175,-0.09430219110799354,0.34829635596029507,-0.23536502705765794,-0.06678911802474341,0.29343610274067794,-0.36070299878576817,0.31050939206942196,0.28088693069903287,-0.36070299878576817,0.22687900457669496,1.1520710543672084,-0.3607029987857684,,,,-0.11942215102025756,-0.6158814482500146,-2.4257685169960403,2.9222278142257974
HAS,,,,,-0.09084979798174384,,0.4460673159946096,-0.24556952742613594,,-0.021475,-0.021475,0.19955455645741704,0.2708195426848994,-0.06554145392182087,0.7648518335937815,0.24928196522449864,-0.21804533101137247,-0.013555094173941074,0.27671739588990374,-0.516713680239916,0.308382398087209,0.7437614286649925,-0.5653368501117926,,,,0.9801635067162878,-2.0042520320414305,0.08604904790408054,2.8983664908536375
VRSK,,,,,0.1954451610838148,,0.44221094804453476,0.0056628704461083494,,-0.0481249999999999,-0.0481249999999999,-0.2634080880158325,0.20160409872220494,-0.31215361499499783,-0.09700788896496726,0.21540868753130923,-0.31215361499499794,0.12069156735297737,0.2552537214442946,-0.31215361499499783,0.21337917442547014,0.7965063937182533,-0.31215361499499783,,,,0.9586212801230705,-0.45267352210002587,-1.4816310013836937,2.89292580360679
LOW,,,,,0.15254322113539934,,0.6223621066445718,0.03738816931499533,,-0.03185,-0.03185,-0.11771870549787555,0.22374045212937302,-0.14228272902282746,0.23188087526232404,0.24599664223725842,-0.17771392470641956,0.6580212745124145,0.24042006097080112,-0.3192701171464981,0.2313164719075529,1.1685130369964698,-0.3192701171464979,,,,1.9649715894905473,-0.25674221561516425,-0.5242579131225883,2.7459717182283
WMT,,,,,0.08073907422801109,,0.652778290025543,0.06444348372897343,,-0.031475,-0.031475,0.10897899939735556,0.19422870469523887,-0.10728030992720072,1.0033137805337287,0.19077378054972668,-0.10728030992720072,1.1384017123781836,0.19586085292949923,-0.20241876275718962,0.1680595109326373,0.5327405367607853,-0.21618021865700088,,,,2.1348807690544467,-0.08965212381186477,-0.5021986253746364,2.726731518240948
AMZN,,,,,0.11143906024033648,,0.5244813893471498,0.22953833509367036,,-0.060925,-0.060925,0.22179999396665284,0.269897088432352,-0.22408278419752314,0.7386542978105426,0.23510205446354424,-0.22408278419752303,0.6035151800403673,0.30906110419225596,-0.5209676463567985,0.26880690164467,1.2745213877128818,-0.5209676463567985,,,,1.4181958102014383,0.9299521376166091,-2.2345880231804576,2.7228316957652865
DLTR,,,,,-0.09084979798174384,,0.26861671434526,-0.24556952742613594,,-0.0351999999999999,-0.0351999999999999,0.41504143713092834,0.2644949734431733,-0.16891237155170524,-0.18399545705624265,0.34787911325543186,-0.5593127719025218,-0.07680336464406978,0.3442619604915367,-0.6090953123424098,0.31848784820401516,0.7687902110411937,-0.6090953123424099,,,,-0.011101102709493976,-2.0042520320414305,-0.7213208836709523,2.7144718130028886
NRG,,,,,0.021564678543764523,,0.20932610379550737,-0.06497942706311621,,-0.0597,-0.0597,0.7360823264708458,0.5168070406403723,-0.1271287937549863,2.7734489397579005,0.4025032245348971,-0.1271287937549863,5.151654215337624,0.4032741314539177,-0.296842947816073,0.3124505165731383,1.1243921463682645,-0.35155192695659143,,,,-0.34230698966024203,-0.888951134527771,-2.1625276832038147,2.7091718280713435
MTD,,,,,0.2515358313405918,,0.7025516009091646,0.04656613208813098,,-0.023425,-0.023425,0.12442460021288171,0.2747129935287894,-0.21537774305720814,0.2884341813850744,0.27415245501833796,-0.29615462833172757,0.22333132508124165,0.29098965615089234,-0.4195178941426735,0.2369547450155666,1.2276565107709054,-0.4195178941426734,,,,2.412921649808271,-0.20006031501458593,-0.028659248385269277,2.6416412132081266
WSM,,,,,0.21546958383743317,,0.6940267617109718,0.0032035784293409104,,-0.019,-0.019,0.1367735483123247,0.31723638158396933,-0.26567448941159066,1.1196388256165508,0.45199757854864137,-0.2656744894115908,2.871128233608212,0.4499867527736289,-0.4246866144431656,0.30356402400846133,1.642111461076019,-0.42468661444316547,,,,2.365300670675653,-0.4678617887217026,0.23164034704056305,2.601522112356793
BAX,,,,,-0.006539532528900514,,0.16218040671673276,-0.2001368197020371,,-0.047475,-0.047475,-0.45032285878421485,0.42494435922980484,-0.4656658399201057,-0.4716034749713418,0.34458965504557715,-0.5570538251511894,-0.7329029693636759,0.31053131766260744,-0.767322582836984,0.28649023707274673,0.6225637304214855,-0.7730112050718444,,,,-0.6056696413870926,-1.723665556928427,-1.4433949026205835,2.561390818161918
EXPE,,,,,0.04502290585843876,,0.5081156518309518,0.041825976132545475,,-0.0388,-0.0388,0.1753231673183664,0.33477994318376625,-0.2056003870574672,0.5933920913485666,0.32394768026185955,-0.2564726408787551,0.7430165688881865,0.43461841551094194,-0.5533119060544907,0.3879333194534574,1.5985805649000637,-0.6293963106202438,,,,1.3267744441639429,-0.22933489972876447,-0.9330900460512964,2.489199389944004
HCA,,,,,0.10022408164292967,,0.4989719100652103,0.03759215043831367,,-0.0392,-0.0392,0.4220265017996754,0.2801861942413651,-0.07598538408979594,0.8725191461096631,0.2858719844326571,-0.25993084241897113,2.211188928186676,0.3287026806524599,-0.3424385794463023,0.2801652436146011,1.4798782986945904,-0.3900657837555893,,,,1.2756961861819354,-0.2554824548118009,-0.956619952982445,2.4877985939761813
IVZ,,,,,0.029379588311501368,,0.07388081186123506,0.04892960732637407,,-0.07925,-0.07925,0.34924735928558825,0.41415312043638103,-0.2674582886169292,0.7984546137810984,0.39192428336061086,-0.2674582886169292,0.7737076097393352,0.38114244273361675,-0.5041785171660387,0.3462358348103114,1.5193416572251517,-0.7465331225408718,,,,-1.0989238912647543,-0.18546380031546894,-3.3125518844637063,2.3990917935144207
