feature,mean_abs_shap
max_dd_monthly,0.07095502544795644
downside_dev,0.029671434738879926
AssetGrowth_z,0.018182520201160096
GPA_z,0.01530686907831231
Accruals_z,0.0032698906072193253
beta_spy,0.0021282435015920163
EP_z,0.0020184149806581953
FCP_z,0.0
ShYield_z,0.0
