feature,mean_abs_shap
max_dd_monthly,0.05241667574502413
GPA_z,0.022018818214323527
AssetGrowth_z,0.01685843776408341
EP_z,0.010451216138207783
Accruals_z,0.008403176320704165
beta_spy,0.0077504028033100495
downside_dev,0.0070128689198629005
FCP_z,0.0
ShYield_z,0.0
