feature,mean_abs_shap
max_dd_monthly,0.08107801432278007
GPA_z,0.014856365444838242
AssetGrowth_z,0.009951659136677548
beta_spy,0.008173717601405261
Accruals_z,0.007778136722457631
downside_dev,0.007368959044642779
EP_z,0.005721198657057444
FCP_z,0.0
ShYield_z,0.0
