feature,mean_abs_shap
max_dd_monthly,0.06007996404207169
beta_spy,0.023947317703402023
downside_dev,0.021454645851492343
GPA_z,0.01959831807266736
AssetGrowth_z,0.016027986343261656
EP_z,0.0068939734415248395
Accruals_z,0.0032973496721934383
FCP_z,0.0
ShYield_z,0.0
