feature,mean_abs_shap
GPA_z,0.00310069567913431
max_dd_monthly,0.002882215048119976
AssetGrowth_z,0.0010340503331371456
Accruals_z,0.0008707955964422917
downside_dev,0.0007124028871081372
beta_spy,0.00034420814773891613
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
