feature,mean_abs_shap
max_dd_monthly,0.007442078306436104
GPA_z,0.0057582650674836465
downside_dev,0.00485031855927955
EP_z,0.003382487936748376
AssetGrowth_z,0.0024201651558353817
beta_spy,0.002250057919919576
Accruals_z,0.0012014927548824363
FCP_z,0.0
ShYield_z,0.0
