feature,importance_norm
max_dd_monthly,0.3737229280473579
GPA_z,0.15423439363514987
beta_spy,0.12103222545437393
AssetGrowth_z,0.09825772205953616
Accruals_z,0.08610344371336377
EP_z,0.08590311152999403
downside_dev,0.08074617556022436
FCP_z,0.0
ShYield_z,0.0
