feature,importance_norm
max_dd_monthly,0.4180317547515044
GPA_z,0.30316362225006904
AssetGrowth_z,0.10346346103859447
Accruals_z,0.09049678850887379
beta_spy,0.05949881134549939
downside_dev,0.025345562105458894
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
