feature,mean_abs_shap
GPA_z,0.002768072425907531
max_dd_monthly,0.0026633339397640105
AssetGrowth_z,0.0008003435649046138
beta_spy,0.0007117440420877549
Accruals_z,0.0006359347981211125
downside_dev,0.0003867263445346865
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
