feature,importance_norm
max_dd_monthly,0.3271465763061248
AssetGrowth_z,0.22734156774381029
beta_spy,0.13921582397784132
GPA_z,0.10412284328392626
downside_dev,0.08051505724771683
EP_z,0.0672843552899486
Accruals_z,0.05437377615063189
FCP_z,0.0
ShYield_z,0.0
