feature,importance_norm
GPA_z,0.2890289856150508
max_dd_monthly,0.20491610495900758
downside_dev,0.18790392682210788
AssetGrowth_z,0.12352367208000896
beta_spy,0.08704520027182346
EP_z,0.06573823669456953
Accruals_z,0.04184387355743181
FCP_z,0.0
ShYield_z,0.0
