feature,importance_norm
max_dd_monthly,0.3077588680664166
AssetGrowth_z,0.16590443138883315
GPA_z,0.1523998610028078
beta_spy,0.10854531758710861
EP_z,0.10020032470749268
Accruals_z,0.08629050218170416
downside_dev,0.07890069506563697
FCP_z,0.0
ShYield_z,0.0
