feature,mean_abs_shap
max_dd_monthly,0.1318910428788586
downside_dev,0.03631777095775042
AssetGrowth_z,0.01985464945284927
beta_spy,0.01464690008096723
GPA_z,0.014051995912371724
Accruals_z,0.00859532220849103
EP_z,0.0006935157160759462
FCP_z,0.0
ShYield_z,0.0
