feature,mean_abs_shap
max_dd_monthly,0.01679142659111344
GPA_z,0.010083567965461357
beta_spy,0.00796564881994594
downside_dev,0.007394691971081678
AssetGrowth_z,0.004182943677680757
EP_z,0.0037793504318397804
Accruals_z,0.0020092569048377326
FCP_z,0.0
ShYield_z,0.0
