feature,mean_abs_shap
max_dd_monthly,0.03769985160938753
GPA_z,0.030119407870176383
downside_dev,0.021940713843423967
beta_spy,0.020907676778602453
EP_z,0.017485558319626678
AssetGrowth_z,0.010309176576491257
Accruals_z,0.006947790820065006
FCP_z,0.0
ShYield_z,0.0
