feature,importance_norm
max_dd_monthly,0.40219054224430895
GPA_z,0.2890653916857419
Accruals_z,0.12923544866690875
AssetGrowth_z,0.11712888672735697
beta_spy,0.04514574672376074
downside_dev,0.017233983951922677
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
