feature,mean_abs_shap
max_dd_monthly,0.09735319485385172
GPA_z,0.023859066681551574
beta_spy,0.0116773848239219
downside_dev,0.0114734688351629
AssetGrowth_z,0.010063148171345454
EP_z,0.008154718438921288
Accruals_z,0.00724675986002302
FCP_z,0.0
ShYield_z,0.0
