feature,mean_abs_shap
max_dd_monthly,0.11747558498730648
downside_dev,0.027097607469907376
GPA_z,0.01861076404164545
AssetGrowth_z,0.014016795768268862
Accruals_z,0.006644724654886844
beta_spy,0.005836438700627102
EP_z,0.0038617937771349945
FCP_z,0.0
ShYield_z,0.0
