feature,importance_norm
max_dd_monthly,0.4476286554984824
beta_spy,0.11788710085969342
GPA_z,0.11371025544473494
AssetGrowth_z,0.10228351590256449
downside_dev,0.10189955078337702
EP_z,0.06765793089147527
Accruals_z,0.04893299061967243
FCP_z,0.0
ShYield_z,0.0
