feature,mean_abs_shap
max_dd_monthly,0.045798202197440276
AssetGrowth_z,0.01885005155730255
beta_spy,0.010986232080969612
GPA_z,0.010544445528376408
downside_dev,0.007758429873494932
EP_z,0.0043700624966948945
Accruals_z,0.004035924312439308
FCP_z,0.0
ShYield_z,0.0
