feature,mean_abs_shap
max_dd_monthly,0.04532542771667782
AssetGrowth_z,0.01741019350005114
GPA_z,0.016176415896696345
downside_dev,0.009067561754530763
EP_z,0.007120126159551424
beta_spy,0.0071179350264332225
Accruals_z,0.005632243895408801
FCP_z,0.0
ShYield_z,0.0
