feature,mean_abs_shap
max_dd_monthly,0.04148314409083203
GPA_z,0.021286669280076262
AssetGrowth_z,0.01188258456473736
EP_z,0.01156502052061919
downside_dev,0.009021833760178129
Accruals_z,0.0032935572294961572
beta_spy,0.0031969328104717145
FCP_z,0.0
ShYield_z,0.0
