feature,mean_abs_shap
GPA_z,0.0029914271639872223
max_dd_monthly,0.0026814507263345977
AssetGrowth_z,0.0008523453562375231
beta_spy,0.0007366697748364024
Accruals_z,0.0005600889091996091
downside_dev,0.000552686056701494
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
