feature,mean_abs_shap
max_dd_monthly,0.0577709637428055
downside_dev,0.021551052173178223
GPA_z,0.016627822219526658
beta_spy,0.015719157117618877
AssetGrowth_z,0.015249264133135553
EP_z,0.005664693127817575
Accruals_z,0.0034906931905003256
FCP_z,0.0
ShYield_z,0.0
