feature,mean_abs_shap
max_dd_monthly,0.03270466169491352
AssetGrowth_z,0.0129457283518377
GPA_z,0.009499046195442081
downside_dev,0.007462847387691948
beta_spy,0.005121763755698589
EP_z,0.003526589185416925
Accruals_z,0.0026967802860677786
FCP_z,0.0
ShYield_z,0.0
