feature,mean_abs_shap
GPA_z,0.00495503930749745
downside_dev,0.0037476197128944524
max_dd_monthly,0.0032858067203468625
beta_spy,0.001816753757299023
AssetGrowth_z,0.001744562299013841
EP_z,0.001658825230727131
Accruals_z,0.00027548330495874606
FCP_z,0.0
ShYield_z,0.0
