feature,mean_abs_shap
max_dd_monthly,0.020896805201140713
GPA_z,0.007166861836263783
beta_spy,0.006245803391975724
downside_dev,0.004786573195979959
EP_z,0.004697322966827184
AssetGrowth_z,0.0037935231907279335
Accruals_z,0.001737358746193912
FCP_z,0.0
ShYield_z,0.0
