feature,mean_abs_shap
max_dd_monthly,0.06743277755826607
downside_dev,0.02770915803985196
AssetGrowth_z,0.01707159349460517
GPA_z,0.016649908755112443
Accruals_z,0.003744867495522657
EP_z,0.003184576994894855
beta_spy,0.0018777798965657641
FCP_z,0.0
ShYield_z,0.0
