feature,mean_abs_shap
max_dd_monthly,0.041139678229981345
GPA_z,0.028427185140549115
downside_dev,0.020354307594319044
EP_z,0.016718871238629536
beta_spy,0.015891220717682883
AssetGrowth_z,0.010628508038638606
Accruals_z,0.006261679310656961
FCP_z,0.0
ShYield_z,0.0
