feature,mean_abs_shap
GPA_z,0.002833608452357146
max_dd_monthly,0.00262572762242955
beta_spy,0.0007542642023598236
downside_dev,0.0005992001929370785
Accruals_z,0.0005908258972573558
AssetGrowth_z,0.000537067497491376
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
