feature,mean_abs_shap
max_dd_monthly,0.0304844654781127
GPA_z,0.025195311400662865
downside_dev,0.01880980009063799
beta_spy,0.01804781723999975
EP_z,0.01425504565859496
AssetGrowth_z,0.008433283145674215
Accruals_z,0.0053257102927628495
FCP_z,0.0
ShYield_z,0.0
