feature,mean_abs_shap
max_dd_monthly,0.03568906109701363
GPA_z,0.029485210691323618
beta_spy,0.02189747875732299
downside_dev,0.02042632511299025
EP_z,0.01740701718332485
AssetGrowth_z,0.010051553414946613
Accruals_z,0.006990025292850268
FCP_z,0.0
ShYield_z,0.0
