feature,mean_abs_shap
max_dd_monthly,0.037839964323105574
GPA_z,0.0201164852013257
downside_dev,0.010689251926778129
EP_z,0.010607464013675688
AssetGrowth_z,0.00990025599353049
Accruals_z,0.003140847025801396
beta_spy,0.0014495882592052076
FCP_z,0.0
ShYield_z,0.0
