feature,mean_abs_shap
max_dd_monthly,0.017625341299787805
beta_spy,0.008410701636701944
GPA_z,0.005946976584945491
AssetGrowth_z,0.004396047228220494
downside_dev,0.004266864096030329
EP_z,0.004180699226049868
Accruals_z,0.0014414792252309629
FCP_z,0.0
ShYield_z,0.0
