feature,mean_abs_shap
max_dd_monthly,0.043594855988212944
GPA_z,0.02577822965069138
downside_dev,0.0165269496429811
EP_z,0.014859227393309965
AssetGrowth_z,0.012004061374986365
beta_spy,0.007484667797761714
Accruals_z,0.004656176039031024
FCP_z,0.0
ShYield_z,0.0
