feature,mean_abs_shap
max_dd_monthly,0.0028241911170179598
GPA_z,0.0022313652153789425
downside_dev,0.0007147332449170983
beta_spy,0.0006802542637477878
AssetGrowth_z,0.0006680020823135636
Accruals_z,0.0001468222909966967
EP_z,0.0
FCP_z,0.0
ShYield_z,0.0
