feature,mean_abs_shap
max_dd_monthly,0.10653489017908807
GPA_z,0.022984305240953132
downside_dev,0.017148117302697684
AssetGrowth_z,0.010993525799935695
beta_spy,0.010004678184361316
Accruals_z,0.007402545694028629
EP_z,0.0071420146420489595
FCP_z,0.0
ShYield_z,0.0
