feature,mean_abs_shap
max_dd_monthly,0.0703100435413226
downside_dev,0.025328285286047515
AssetGrowth_z,0.017747542760909583
GPA_z,0.011564326198135164
beta_spy,0.004373176633862605
Accruals_z,0.002412059561583126
EP_z,0.0007211673785296475
FCP_z,0.0
ShYield_z,0.0
