feature,importance_norm
max_dd_monthly,0.28085666147268123
GPA_z,0.22933987028551456
downside_dev,0.15240804767439656
AssetGrowth_z,0.12582725508904263
EP_z,0.08261203744236692
Accruals_z,0.06774791651587288
beta_spy,0.06120821152012518
FCP_z,0.0
ShYield_z,0.0
