feature,mean_abs_shap
max_dd_monthly,0.03678059546570975
AssetGrowth_z,0.015190837567535939
GPA_z,0.012257933465944473
downside_dev,0.007599681092001092
EP_z,0.00629339947495329
beta_spy,0.005455538027041887
Accruals_z,0.00400671958508446
FCP_z,0.0
ShYield_z,0.0
