feature,mean_abs_shap
max_dd_monthly,0.0362022671851586
GPA_z,0.029556474898838128
beta_spy,0.022737810011768167
downside_dev,0.02091403986234234
EP_z,0.017698150675105974
AssetGrowth_z,0.010130459379149553
Accruals_z,0.006411040529414075
FCP_z,0.0
ShYield_z,0.0
