feature,mean_abs_shap
max_dd_monthly,0.11319731968046565
downside_dev,0.02259313439646998
GPA_z,0.021418781112814447
AssetGrowth_z,0.011873433037927037
beta_spy,0.008183095307503984
Accruals_z,0.00715717797720376
EP_z,0.005473372028435427
FCP_z,0.0
ShYield_z,0.0
