feature,mean_abs_shap
max_dd_monthly,0.007980707852135172
GPA_z,0.007738630749624055
EP_z,0.004903133521597089
downside_dev,0.00417464991378072
AssetGrowth_z,0.0033990059394432967
beta_spy,0.0020185536967882896
Accruals_z,0.0005236760370763157
FCP_z,0.0
ShYield_z,0.0
